# slide	img_id	label	path
Z2O4LASC	2	0	Data/CroppedRegions/512/BrightfieldSegmented/Z2O4LASC/Z2O4LASC-2.png
Z2O4LASC	3	0	Data/CroppedRegions/512/BrightfieldSegmented/Z2O4LASC/Z2O4LASC-3.png
Z2O4LASC	4	0	Data/CroppedRegions/512/BrightfieldSegmented/Z2O4LASC/Z2O4LASC-4.png
Z2O4LASC	5	0	Data/CroppedRegions/512/BrightfieldSegmented/Z2O4LASC/Z2O4LASC-5.png
Z2O4LASC	6	0	Data/CroppedRegions/512/BrightfieldSegmented/Z2O4LASC/Z2O4LASC-6.png
Z2O4LASC	7	0	Data/CroppedRegions/512/BrightfieldSegmented/Z2O4LASC/Z2O4LASC-7.png
Z2O4LASC	8	0	Data/CroppedRegions/512/BrightfieldSegmented/Z2O4LASC/Z2O4LASC-8.png
Z2O4LASC	9	0	Data/CroppedRegions/512/BrightfieldSegmented/Z2O4LASC/Z2O4LASC-9.png
Z2O4LASC	10	0	Data/CroppedRegions/512/BrightfieldSegmented/Z2O4LASC/Z2O4LASC-10.png
ISS4N4O3	1	0	Data/CroppedRegions/512/BrightfieldSegmented/ISS4N4O3/ISS4N4O3-1.png
ISS4N4O3	2	0	Data/CroppedRegions/512/BrightfieldSegmented/ISS4N4O3/ISS4N4O3-2.png
ISS4N4O3	3	0	Data/CroppedRegions/512/BrightfieldSegmented/ISS4N4O3/ISS4N4O3-3.png
ISS4N4O3	4	0	Data/CroppedRegions/512/BrightfieldSegmented/ISS4N4O3/ISS4N4O3-4.png
ISS4N4O3	5	0	Data/CroppedRegions/512/BrightfieldSegmented/ISS4N4O3/ISS4N4O3-5.png
ISS4N4O3	6	0	Data/CroppedRegions/512/BrightfieldSegmented/ISS4N4O3/ISS4N4O3-6.png
ISS4N4O3	7	0	Data/CroppedRegions/512/BrightfieldSegmented/ISS4N4O3/ISS4N4O3-7.png
ISS4N4O3	8	0	Data/CroppedRegions/512/BrightfieldSegmented/ISS4N4O3/ISS4N4O3-8.png
T574WQTP	1	0	Data/CroppedRegions/512/BrightfieldSegmented/T574WQTP/T574WQTP-1.png
T574WQTP	2	0	Data/CroppedRegions/512/BrightfieldSegmented/T574WQTP/T574WQTP-2.png
T574WQTP	3	0	Data/CroppedRegions/512/BrightfieldSegmented/T574WQTP/T574WQTP-3.png
T574WQTP	4	0	Data/CroppedRegions/512/BrightfieldSegmented/T574WQTP/T574WQTP-4.png
T574WQTP	5	0	Data/CroppedRegions/512/BrightfieldSegmented/T574WQTP/T574WQTP-5.png
T574WQTP	6	0	Data/CroppedRegions/512/BrightfieldSegmented/T574WQTP/T574WQTP-6.png
T574WQTP	7	0	Data/CroppedRegions/512/BrightfieldSegmented/T574WQTP/T574WQTP-7.png
T574WQTP	8	0	Data/CroppedRegions/512/BrightfieldSegmented/T574WQTP/T574WQTP-8.png
T574WQTP	9	0	Data/CroppedRegions/512/BrightfieldSegmented/T574WQTP/T574WQTP-9.png
T574WQTP	10	0	Data/CroppedRegions/512/BrightfieldSegmented/T574WQTP/T574WQTP-10.png
T574WQTP	11	0	Data/CroppedRegions/512/BrightfieldSegmented/T574WQTP/T574WQTP-11.png
T574WQTP	12	0	Data/CroppedRegions/512/BrightfieldSegmented/T574WQTP/T574WQTP-12.png
OUMR9R9T	1	0	Data/CroppedRegions/512/BrightfieldSegmented/OUMR9R9T/OUMR9R9T-1.png
OUMR9R9T	2	0	Data/CroppedRegions/512/BrightfieldSegmented/OUMR9R9T/OUMR9R9T-2.png
OUMR9R9T	3	0	Data/CroppedRegions/512/BrightfieldSegmented/OUMR9R9T/OUMR9R9T-3.png
OUMR9R9T	4	0	Data/CroppedRegions/512/BrightfieldSegmented/OUMR9R9T/OUMR9R9T-4.png
OUMR9R9T	5	0	Data/CroppedRegions/512/BrightfieldSegmented/OUMR9R9T/OUMR9R9T-5.png
OUMR9R9T	6	0	Data/CroppedRegions/512/BrightfieldSegmented/OUMR9R9T/OUMR9R9T-6.png
OUMR9R9T	7	0	Data/CroppedRegions/512/BrightfieldSegmented/OUMR9R9T/OUMR9R9T-7.png
LW97T3CV	1	0	Data/CroppedRegions/512/BrightfieldSegmented/LW97T3CV/LW97T3CV-1.png
LW97T3CV	2	0	Data/CroppedRegions/512/BrightfieldSegmented/LW97T3CV/LW97T3CV-2.png
LW97T3CV	3	0	Data/CroppedRegions/512/BrightfieldSegmented/LW97T3CV/LW97T3CV-3.png
LW97T3CV	4	0	Data/CroppedRegions/512/BrightfieldSegmented/LW97T3CV/LW97T3CV-4.png
LW97T3CV	5	0	Data/CroppedRegions/512/BrightfieldSegmented/LW97T3CV/LW97T3CV-5.png
LW97T3CV	6	0	Data/CroppedRegions/512/BrightfieldSegmented/LW97T3CV/LW97T3CV-6.png
LW97T3CV	7	0	Data/CroppedRegions/512/BrightfieldSegmented/LW97T3CV/LW97T3CV-7.png
LW97T3CV	8	0	Data/CroppedRegions/512/BrightfieldSegmented/LW97T3CV/LW97T3CV-8.png
LW97T3CV	9	0	Data/CroppedRegions/512/BrightfieldSegmented/LW97T3CV/LW97T3CV-9.png
JNNAVIC6	1	0	Data/CroppedRegions/512/BrightfieldSegmented/JNNAVIC6/JNNAVIC6-1.png
JNNAVIC6	2	0	Data/CroppedRegions/512/BrightfieldSegmented/JNNAVIC6/JNNAVIC6-2.png
JNNAVIC6	3	0	Data/CroppedRegions/512/BrightfieldSegmented/JNNAVIC6/JNNAVIC6-3.png
JNNAVIC6	4	0	Data/CroppedRegions/512/BrightfieldSegmented/JNNAVIC6/JNNAVIC6-4.png
JNNAVIC6	5	0	Data/CroppedRegions/512/BrightfieldSegmented/JNNAVIC6/JNNAVIC6-5.png
JNNAVIC6	6	0	Data/CroppedRegions/512/BrightfieldSegmented/JNNAVIC6/JNNAVIC6-6.png
JNNAVIC6	7	0	Data/CroppedRegions/512/BrightfieldSegmented/JNNAVIC6/JNNAVIC6-7.png
7AF8XK86	1	0	Data/CroppedRegions/512/BrightfieldSegmented/7AF8XK86/7AF8XK86-1.png
7AF8XK86	2	0	Data/CroppedRegions/512/BrightfieldSegmented/7AF8XK86/7AF8XK86-2.png
7AF8XK86	3	0	Data/CroppedRegions/512/BrightfieldSegmented/7AF8XK86/7AF8XK86-3.png
7AF8XK86	4	0	Data/CroppedRegions/512/BrightfieldSegmented/7AF8XK86/7AF8XK86-4.png
7AF8XK86	5	0	Data/CroppedRegions/512/BrightfieldSegmented/7AF8XK86/7AF8XK86-5.png
7AF8XK86	6	0	Data/CroppedRegions/512/BrightfieldSegmented/7AF8XK86/7AF8XK86-6.png
7AF8XK86	7	0	Data/CroppedRegions/512/BrightfieldSegmented/7AF8XK86/7AF8XK86-7.png
7AF8XK86	8	0	Data/CroppedRegions/512/BrightfieldSegmented/7AF8XK86/7AF8XK86-8.png
C1BYMCXA	1	0	Data/CroppedRegions/512/BrightfieldSegmented/C1BYMCXA/C1BYMCXA-1.png
C1BYMCXA	2	0	Data/CroppedRegions/512/BrightfieldSegmented/C1BYMCXA/C1BYMCXA-2.png
C1BYMCXA	3	0	Data/CroppedRegions/512/BrightfieldSegmented/C1BYMCXA/C1BYMCXA-3.png
C1BYMCXA	4	0	Data/CroppedRegions/512/BrightfieldSegmented/C1BYMCXA/C1BYMCXA-4.png
C1BYMCXA	5	0	Data/CroppedRegions/512/BrightfieldSegmented/C1BYMCXA/C1BYMCXA-5.png
C1BYMCXA	6	0	Data/CroppedRegions/512/BrightfieldSegmented/C1BYMCXA/C1BYMCXA-6.png
C1BYMCXA	7	0	Data/CroppedRegions/512/BrightfieldSegmented/C1BYMCXA/C1BYMCXA-7.png
C1BYMCXA	8	0	Data/CroppedRegions/512/BrightfieldSegmented/C1BYMCXA/C1BYMCXA-8.png
C1BYMCXA	9	0	Data/CroppedRegions/512/BrightfieldSegmented/C1BYMCXA/C1BYMCXA-9.png
7Y3SJ9EZ	1	0	Data/CroppedRegions/512/BrightfieldSegmented/7Y3SJ9EZ/7Y3SJ9EZ-1.png
7Y3SJ9EZ	2	0	Data/CroppedRegions/512/BrightfieldSegmented/7Y3SJ9EZ/7Y3SJ9EZ-2.png
7Y3SJ9EZ	3	0	Data/CroppedRegions/512/BrightfieldSegmented/7Y3SJ9EZ/7Y3SJ9EZ-3.png
7Y3SJ9EZ	4	0	Data/CroppedRegions/512/BrightfieldSegmented/7Y3SJ9EZ/7Y3SJ9EZ-4.png
MVVCPT9A	1	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-1.png
MVVCPT9A	2	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-2.png
MVVCPT9A	3	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-3.png
MVVCPT9A	4	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-4.png
MVVCPT9A	5	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-5.png
MVVCPT9A	6	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-6.png
MVVCPT9A	7	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-7.png
MVVCPT9A	8	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-8.png
MVVCPT9A	9	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-9.png
MVVCPT9A	10	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-10.png
MVVCPT9A	11	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-11.png
MVVCPT9A	12	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-12.png
MVVCPT9A	13	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-13.png
MVVCPT9A	14	0	Data/CroppedRegions/512/BrightfieldSegmented/MVVCPT9A/MVVCPT9A-14.png
85QIGRXG	1	0	Data/CroppedRegions/512/BrightfieldSegmented/85QIGRXG/85QIGRXG-1.png
85QIGRXG	2	0	Data/CroppedRegions/512/BrightfieldSegmented/85QIGRXG/85QIGRXG-2.png
85QIGRXG	3	0	Data/CroppedRegions/512/BrightfieldSegmented/85QIGRXG/85QIGRXG-3.png
85QIGRXG	4	0	Data/CroppedRegions/512/BrightfieldSegmented/85QIGRXG/85QIGRXG-4.png
85QIGRXG	5	0	Data/CroppedRegions/512/BrightfieldSegmented/85QIGRXG/85QIGRXG-5.png
85QIGRXG	6	0	Data/CroppedRegions/512/BrightfieldSegmented/85QIGRXG/85QIGRXG-6.png
85QIGRXG	7	0	Data/CroppedRegions/512/BrightfieldSegmented/85QIGRXG/85QIGRXG-7.png
66C51XMQ	1	0	Data/CroppedRegions/512/BrightfieldSegmented/66C51XMQ/66C51XMQ-1.png
66C51XMQ	2	0	Data/CroppedRegions/512/BrightfieldSegmented/66C51XMQ/66C51XMQ-2.png
66C51XMQ	3	0	Data/CroppedRegions/512/BrightfieldSegmented/66C51XMQ/66C51XMQ-3.png
66C51XMQ	4	0	Data/CroppedRegions/512/BrightfieldSegmented/66C51XMQ/66C51XMQ-4.png
66C51XMQ	5	0	Data/CroppedRegions/512/BrightfieldSegmented/66C51XMQ/66C51XMQ-5.png
66C51XMQ	6	0	Data/CroppedRegions/512/BrightfieldSegmented/66C51XMQ/66C51XMQ-6.png
66C51XMQ	7	0	Data/CroppedRegions/512/BrightfieldSegmented/66C51XMQ/66C51XMQ-7.png
Y5A40UXA	1	0	Data/CroppedRegions/512/BrightfieldSegmented/Y5A40UXA/Y5A40UXA-1.png
Y5A40UXA	2	0	Data/CroppedRegions/512/BrightfieldSegmented/Y5A40UXA/Y5A40UXA-2.png
Y5A40UXA	3	0	Data/CroppedRegions/512/BrightfieldSegmented/Y5A40UXA/Y5A40UXA-3.png
Y5A40UXA	4	0	Data/CroppedRegions/512/BrightfieldSegmented/Y5A40UXA/Y5A40UXA-4.png
Y5A40UXA	5	0	Data/CroppedRegions/512/BrightfieldSegmented/Y5A40UXA/Y5A40UXA-5.png
Y5A40UXA	6	0	Data/CroppedRegions/512/BrightfieldSegmented/Y5A40UXA/Y5A40UXA-6.png
Y5A40UXA	7	0	Data/CroppedRegions/512/BrightfieldSegmented/Y5A40UXA/Y5A40UXA-7.png
Y5A40UXA	8	0	Data/CroppedRegions/512/BrightfieldSegmented/Y5A40UXA/Y5A40UXA-8.png
Y5A40UXA	9	0	Data/CroppedRegions/512/BrightfieldSegmented/Y5A40UXA/Y5A40UXA-9.png
UNIUQBLO	1	0	Data/CroppedRegions/512/BrightfieldSegmented/UNIUQBLO/UNIUQBLO-1.png
UNIUQBLO	2	0	Data/CroppedRegions/512/BrightfieldSegmented/UNIUQBLO/UNIUQBLO-2.png
UNIUQBLO	3	0	Data/CroppedRegions/512/BrightfieldSegmented/UNIUQBLO/UNIUQBLO-3.png
UNIUQBLO	4	0	Data/CroppedRegions/512/BrightfieldSegmented/UNIUQBLO/UNIUQBLO-4.png
UNIUQBLO	5	0	Data/CroppedRegions/512/BrightfieldSegmented/UNIUQBLO/UNIUQBLO-5.png
UNIUQBLO	6	0	Data/CroppedRegions/512/BrightfieldSegmented/UNIUQBLO/UNIUQBLO-6.png
UNIUQBLO	7	0	Data/CroppedRegions/512/BrightfieldSegmented/UNIUQBLO/UNIUQBLO-7.png
UNIUQBLO	8	0	Data/CroppedRegions/512/BrightfieldSegmented/UNIUQBLO/UNIUQBLO-8.png
UNIUQBLO	9	0	Data/CroppedRegions/512/BrightfieldSegmented/UNIUQBLO/UNIUQBLO-9.png
UNIUQBLO	10	0	Data/CroppedRegions/512/BrightfieldSegmented/UNIUQBLO/UNIUQBLO-10.png
9FPY1T6N	1	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-1.png
9FPY1T6N	2	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-2.png
9FPY1T6N	3	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-3.png
9FPY1T6N	4	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-4.png
9FPY1T6N	5	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-5.png
9FPY1T6N	6	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-6.png
9FPY1T6N	7	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-7.png
9FPY1T6N	8	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-8.png
9FPY1T6N	10	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-10.png
9FPY1T6N	11	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-11.png
9FPY1T6N	12	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-12.png
9FPY1T6N	13	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-13.png
9FPY1T6N	14	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-14.png
9FPY1T6N	15	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-15.png
9FPY1T6N	16	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-16.png
9FPY1T6N	17	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-17.png
9FPY1T6N	18	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-18.png
9FPY1T6N	19	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-19.png
9FPY1T6N	20	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-20.png
9FPY1T6N	21	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-21.png
9FPY1T6N	22	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-22.png
9FPY1T6N	23	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-23.png
9FPY1T6N	24	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-24.png
9FPY1T6N	27	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-27.png
9FPY1T6N	28	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-28.png
9FPY1T6N	29	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-29.png
9FPY1T6N	30	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-30.png
9FPY1T6N	31	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-31.png
9FPY1T6N	32	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-32.png
9FPY1T6N	33	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-33.png
9FPY1T6N	34	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-34.png
9FPY1T6N	35	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-35.png
9FPY1T6N	36	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-36.png
9FPY1T6N	37	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-37.png
9FPY1T6N	38	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-38.png
9FPY1T6N	39	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-39.png
9FPY1T6N	40	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-40.png
9FPY1T6N	41	0	Data/CroppedRegions/512/BrightfieldSegmented/9FPY1T6N/9FPY1T6N-41.png
F7QE03DW	2	0	Data/CroppedRegions/512/BrightfieldSegmented/F7QE03DW/F7QE03DW-2.png
F7QE03DW	3	0	Data/CroppedRegions/512/BrightfieldSegmented/F7QE03DW/F7QE03DW-3.png
F7QE03DW	4	0	Data/CroppedRegions/512/BrightfieldSegmented/F7QE03DW/F7QE03DW-4.png
F7QE03DW	5	0	Data/CroppedRegions/512/BrightfieldSegmented/F7QE03DW/F7QE03DW-5.png
F7QE03DW	6	0	Data/CroppedRegions/512/BrightfieldSegmented/F7QE03DW/F7QE03DW-6.png
F7QE03DW	7	0	Data/CroppedRegions/512/BrightfieldSegmented/F7QE03DW/F7QE03DW-7.png
F7QE03DW	8	0	Data/CroppedRegions/512/BrightfieldSegmented/F7QE03DW/F7QE03DW-8.png
F7QE03DW	9	0	Data/CroppedRegions/512/BrightfieldSegmented/F7QE03DW/F7QE03DW-9.png
F7QE03DW	10	0	Data/CroppedRegions/512/BrightfieldSegmented/F7QE03DW/F7QE03DW-10.png
5D5MDVAB	1	0	Data/CroppedRegions/512/BrightfieldSegmented/5D5MDVAB/5D5MDVAB-1.png
5D5MDVAB	2	0	Data/CroppedRegions/512/BrightfieldSegmented/5D5MDVAB/5D5MDVAB-2.png
5D5MDVAB	3	0	Data/CroppedRegions/512/BrightfieldSegmented/5D5MDVAB/5D5MDVAB-3.png
5D5MDVAB	4	0	Data/CroppedRegions/512/BrightfieldSegmented/5D5MDVAB/5D5MDVAB-4.png
5D5MDVAB	5	0	Data/CroppedRegions/512/BrightfieldSegmented/5D5MDVAB/5D5MDVAB-5.png
5D5MDVAB	6	0	Data/CroppedRegions/512/BrightfieldSegmented/5D5MDVAB/5D5MDVAB-6.png
5D5MDVAB	7	0	Data/CroppedRegions/512/BrightfieldSegmented/5D5MDVAB/5D5MDVAB-7.png
5D5MDVAB	8	0	Data/CroppedRegions/512/BrightfieldSegmented/5D5MDVAB/5D5MDVAB-8.png
5D5MDVAB	9	0	Data/CroppedRegions/512/BrightfieldSegmented/5D5MDVAB/5D5MDVAB-9.png
YUZ9NFGJ	1	0	Data/CroppedRegions/512/BrightfieldSegmented/YUZ9NFGJ/YUZ9NFGJ-1.png
YUZ9NFGJ	2	0	Data/CroppedRegions/512/BrightfieldSegmented/YUZ9NFGJ/YUZ9NFGJ-2.png
YUZ9NFGJ	3	0	Data/CroppedRegions/512/BrightfieldSegmented/YUZ9NFGJ/YUZ9NFGJ-3.png
YUZ9NFGJ	4	0	Data/CroppedRegions/512/BrightfieldSegmented/YUZ9NFGJ/YUZ9NFGJ-4.png
YUZ9NFGJ	5	0	Data/CroppedRegions/512/BrightfieldSegmented/YUZ9NFGJ/YUZ9NFGJ-5.png
YUZ9NFGJ	6	0	Data/CroppedRegions/512/BrightfieldSegmented/YUZ9NFGJ/YUZ9NFGJ-6.png
PPO3FNXY	1	0	Data/CroppedRegions/512/BrightfieldSegmented/PPO3FNXY/PPO3FNXY-1.png
PPO3FNXY	2	0	Data/CroppedRegions/512/BrightfieldSegmented/PPO3FNXY/PPO3FNXY-2.png
PPO3FNXY	3	0	Data/CroppedRegions/512/BrightfieldSegmented/PPO3FNXY/PPO3FNXY-3.png
PPO3FNXY	4	0	Data/CroppedRegions/512/BrightfieldSegmented/PPO3FNXY/PPO3FNXY-4.png
PPO3FNXY	5	0	Data/CroppedRegions/512/BrightfieldSegmented/PPO3FNXY/PPO3FNXY-5.png
PPO3FNXY	6	0	Data/CroppedRegions/512/BrightfieldSegmented/PPO3FNXY/PPO3FNXY-6.png
PPO3FNXY	7	0	Data/CroppedRegions/512/BrightfieldSegmented/PPO3FNXY/PPO3FNXY-7.png
PPO3FNXY	8	0	Data/CroppedRegions/512/BrightfieldSegmented/PPO3FNXY/PPO3FNXY-8.png
PPO3FNXY	9	0	Data/CroppedRegions/512/BrightfieldSegmented/PPO3FNXY/PPO3FNXY-9.png
PPO3FNXY	10	0	Data/CroppedRegions/512/BrightfieldSegmented/PPO3FNXY/PPO3FNXY-10.png
PPO3FNXY	11	0	Data/CroppedRegions/512/BrightfieldSegmented/PPO3FNXY/PPO3FNXY-11.png
N1ZCVLWC	1	0	Data/CroppedRegions/512/BrightfieldSegmented/N1ZCVLWC/N1ZCVLWC-1.png
N1ZCVLWC	2	0	Data/CroppedRegions/512/BrightfieldSegmented/N1ZCVLWC/N1ZCVLWC-2.png
N1ZCVLWC	3	0	Data/CroppedRegions/512/BrightfieldSegmented/N1ZCVLWC/N1ZCVLWC-3.png
N1ZCVLWC	4	0	Data/CroppedRegions/512/BrightfieldSegmented/N1ZCVLWC/N1ZCVLWC-4.png
N1ZCVLWC	5	0	Data/CroppedRegions/512/BrightfieldSegmented/N1ZCVLWC/N1ZCVLWC-5.png
N1ZCVLWC	6	0	Data/CroppedRegions/512/BrightfieldSegmented/N1ZCVLWC/N1ZCVLWC-6.png
N1ZCVLWC	7	0	Data/CroppedRegions/512/BrightfieldSegmented/N1ZCVLWC/N1ZCVLWC-7.png
GADWAJNL	1	0	Data/CroppedRegions/512/BrightfieldSegmented/GADWAJNL/GADWAJNL-1.png
GADWAJNL	2	0	Data/CroppedRegions/512/BrightfieldSegmented/GADWAJNL/GADWAJNL-2.png
GADWAJNL	3	0	Data/CroppedRegions/512/BrightfieldSegmented/GADWAJNL/GADWAJNL-3.png
GADWAJNL	4	0	Data/CroppedRegions/512/BrightfieldSegmented/GADWAJNL/GADWAJNL-4.png
GADWAJNL	5	0	Data/CroppedRegions/512/BrightfieldSegmented/GADWAJNL/GADWAJNL-5.png
GADWAJNL	6	0	Data/CroppedRegions/512/BrightfieldSegmented/GADWAJNL/GADWAJNL-6.png
4BBI2PKV	1	0	Data/CroppedRegions/512/BrightfieldSegmented/4BBI2PKV/4BBI2PKV-1.png
4BBI2PKV	2	0	Data/CroppedRegions/512/BrightfieldSegmented/4BBI2PKV/4BBI2PKV-2.png
4BBI2PKV	3	0	Data/CroppedRegions/512/BrightfieldSegmented/4BBI2PKV/4BBI2PKV-3.png
4BBI2PKV	4	0	Data/CroppedRegions/512/BrightfieldSegmented/4BBI2PKV/4BBI2PKV-4.png
4BBI2PKV	5	0	Data/CroppedRegions/512/BrightfieldSegmented/4BBI2PKV/4BBI2PKV-5.png
4BBI2PKV	6	0	Data/CroppedRegions/512/BrightfieldSegmented/4BBI2PKV/4BBI2PKV-6.png
4BBI2PKV	7	0	Data/CroppedRegions/512/BrightfieldSegmented/4BBI2PKV/4BBI2PKV-7.png
4BBI2PKV	8	0	Data/CroppedRegions/512/BrightfieldSegmented/4BBI2PKV/4BBI2PKV-8.png
4BBI2PKV	9	0	Data/CroppedRegions/512/BrightfieldSegmented/4BBI2PKV/4BBI2PKV-9.png
NP90AFW1	1	0	Data/CroppedRegions/512/BrightfieldSegmented/NP90AFW1/NP90AFW1-1.png
NP90AFW1	2	0	Data/CroppedRegions/512/BrightfieldSegmented/NP90AFW1/NP90AFW1-2.png
NP90AFW1	3	0	Data/CroppedRegions/512/BrightfieldSegmented/NP90AFW1/NP90AFW1-3.png
NP90AFW1	4	0	Data/CroppedRegions/512/BrightfieldSegmented/NP90AFW1/NP90AFW1-4.png
NP90AFW1	5	0	Data/CroppedRegions/512/BrightfieldSegmented/NP90AFW1/NP90AFW1-5.png
NP90AFW1	6	0	Data/CroppedRegions/512/BrightfieldSegmented/NP90AFW1/NP90AFW1-6.png
NP90AFW1	7	0	Data/CroppedRegions/512/BrightfieldSegmented/NP90AFW1/NP90AFW1-7.png
NP90AFW1	8	0	Data/CroppedRegions/512/BrightfieldSegmented/NP90AFW1/NP90AFW1-8.png
NP90AFW1	9	0	Data/CroppedRegions/512/BrightfieldSegmented/NP90AFW1/NP90AFW1-9.png
98GM2POO	1	0	Data/CroppedRegions/512/BrightfieldSegmented/98GM2POO/98GM2POO-1.png
98GM2POO	2	0	Data/CroppedRegions/512/BrightfieldSegmented/98GM2POO/98GM2POO-2.png
98GM2POO	3	0	Data/CroppedRegions/512/BrightfieldSegmented/98GM2POO/98GM2POO-3.png
98GM2POO	4	0	Data/CroppedRegions/512/BrightfieldSegmented/98GM2POO/98GM2POO-4.png
98GM2POO	5	0	Data/CroppedRegions/512/BrightfieldSegmented/98GM2POO/98GM2POO-5.png
98GM2POO	6	0	Data/CroppedRegions/512/BrightfieldSegmented/98GM2POO/98GM2POO-6.png
98GM2POO	7	0	Data/CroppedRegions/512/BrightfieldSegmented/98GM2POO/98GM2POO-7.png
98GM2POO	9	0	Data/CroppedRegions/512/BrightfieldSegmented/98GM2POO/98GM2POO-9.png
98GM2POO	10	0	Data/CroppedRegions/512/BrightfieldSegmented/98GM2POO/98GM2POO-10.png
98GM2POO	11	0	Data/CroppedRegions/512/BrightfieldSegmented/98GM2POO/98GM2POO-11.png
1TJD1R6B	1	0	Data/CroppedRegions/512/BrightfieldSegmented/1TJD1R6B/1TJD1R6B-1.png
1TJD1R6B	2	0	Data/CroppedRegions/512/BrightfieldSegmented/1TJD1R6B/1TJD1R6B-2.png
1TJD1R6B	3	0	Data/CroppedRegions/512/BrightfieldSegmented/1TJD1R6B/1TJD1R6B-3.png
1TJD1R6B	4	0	Data/CroppedRegions/512/BrightfieldSegmented/1TJD1R6B/1TJD1R6B-4.png
1TJD1R6B	5	0	Data/CroppedRegions/512/BrightfieldSegmented/1TJD1R6B/1TJD1R6B-5.png
1TJD1R6B	6	0	Data/CroppedRegions/512/BrightfieldSegmented/1TJD1R6B/1TJD1R6B-6.png
